Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000029635,Cdk8,0.3273122791956601,0.3216474700273657,0.4389398767403068,0.25697771513942835,-0.33511728754080505,0.3529565901582966,0.30241141046983916,0.09346859434389687,1.0
ENSMUSG00000029636,Wasf3,0.6813439281215782,0.3961924495717748,0.20245564268584668,0.5139554302788567,-0.37572536131705936,0.19287530258068245,0.5472206475168518,-0.11106289382849599,1.0
ENSMUSG00000041468,Gpr12,0.30226287007354324,2.418894395963398,9.346817911161045e-15,0.05172928032027453,-2.397646219715753,1.1210819319992183e-13,0.08640326013423977,-0.8379905021570742,0.8328774536745122
ENSMUSG00000029640,Usp12,0.557766843119135,0.2896567118607696,0.43862207185902735,0.45388271764886046,-0.27386218317527655,0.4147145660319925,0.4752179307383187,-0.06872566899418209,1.0
ENSMUSG00000041453,Rpl21,30.222947086138042,-0.527915085063567,0.02156832728472364,45.09458294758384,0.5760965447628212,0.006381685974844112,30.413947567252396,-0.3271341200236373,1.0
ENSMUSG00000029641,Rasl11a,0.08516799101519727,-0.7843892024253454,0.05987721997095781,0.1551878409608236,0.8535504885119494,0.022803483174406516,0.08640326013423977,-0.28318997194617035,1.0
ENSMUSG00000016503,Gtf3a,0.5009881824423369,-0.5291939911065012,0.05893523143643101,0.7342220432555095,0.5111249258538728,0.04923230921317026,0.6336239076510916,0.047887560035001275,1.0
ENSMUSG00000016510,Mtif3,0.29224310642469653,-0.2824079201351646,0.556029179969223,0.36210496224192174,0.30307513728243385,0.44921776132241736,0.30241141046983916,-0.06958968761014894,1.0
ENSMUSG00000016520,Lnx2,0.09518775466404401,-0.7774076020142475,0.05198935010466489,0.17688076496610003,0.9442133079761557,0.0069327905328739016,0.05760217342282651,-0.9462597137195612,0.779775533506569
ENSMUSG00000029642,Polr1d,1.9839132024716541,-0.4010500118055954,0.1338432307873965,2.6548801609534447,0.39482356056733936,0.1060172295244999,2.318487480268767,-0.011654968715084868,1.0
ENSMUSG00000053129,Gsx1,0.010019763648846738,1.9663821912658896,0.2282469237501037,0.00166868646194434,-1.650412290095721,0.3220856097503912,0.0,1.08936419601116,1.0
ENSMUSG00000042817,Flt3,0.0718083061500683,1.2965307929582215,0.014692582471366272,0.02836766985305378,-1.1966943226528164,0.02668907605178729,0.028801086711413255,-0.25641064083056975,1.0
ENSMUSG00000097228,Gm26597,0.005009881824423369,2.159027269208286,0.3321034992658477,0.0,-1.8430573680381164,0.49259206049182314,0.0,2.089364196011161,1.0
ENSMUSG00000106820,D5Ertd605e,0.001669960608141123,0.15902726920828592,1.0,0.00166868646194434,0.15694263196188274,1.0,0.0,2.504401695290005,1.0
ENSMUSG00000029647,Pan3,0.22377472149091046,0.026389500630167984,1.0,0.22026661297665287,-0.016593623032807425,1.0,0.21600815033559942,0.028668264323606696,1.0
ENSMUSG00000029648,Flt1,1.0403854588719197,1.4276212003839812,3.150831669218468e-10,0.2836766985305378,-1.9009382841186162,2.283990363635804e-16,1.2672478153021831,0.9321024298346001,0.1298785163962839
ENSMUSG00000029649,Pomp,5.373933236998133,0.21803300789422808,0.5215782679243883,4.6472917965149865,-0.1816665849318273,0.5629867168245715,4.377765180134815,-0.20967863315927948,1.0
ENSMUSG00000029650,Slc46a3,0.1386067304757132,0.2659424731247988,0.7070165301871012,0.11013330648832644,-0.3468237859112917,0.46345445086994635,0.1584059769127729,0.44550800623643605,1.0
ENSMUSG00000085565,Gm15721,0.006679842432564492,-0.10400713662550665,1.0,0.0083434323097217,0.41997703779567797,0.9235054762932727,0.0,0.7674361011237973,1.0
ENSMUSG00000029651,Mtus2,0.489298458185349,0.2501751572664821,0.5393293321781932,0.422177674871918,-0.1581534294430531,0.7148951416714069,0.3168119538255458,-0.4824708707243832,1.0
ENSMUSG00000041313,Slc7a1,0.2755435003432853,0.676085705427639,0.040096439552201525,0.17854945142804438,-0.5311133617233756,0.11765116227043207,0.11520434684565302,-0.8334679434663799,0.7819433208861538
ENSMUSG00000001687,Ubl3,3.0927670462773595,-0.5059442453207275,0.035903609118806475,4.597231202656657,0.5944897255125658,0.006076882639960754,2.6208988907386064,-0.5648609671471094,0.8752911865270205
ENSMUSG00000086494,2210417A02Rik,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000041298,Katnal1,0.4725988521039378,0.48859542629778097,0.11934762122030268,0.3470867840844227,-0.3693179127169357,0.24449945513691226,0.24480923704701266,-0.6832253078857671,0.8432572929962393
ENSMUSG00000085639,Gm15410,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000108207,1810059H22Rik,0.060118581893080426,0.844918678780223,0.17744225036521413,0.0333737292388868,-0.7361421641216044,0.2505133185508095,0.028801086711413255,-0.15856331743242524,1.0
ENSMUSG00000106951,5930430L01Rik,0.031729251554681336,0.6736004420380457,0.5433195152990641,0.018355551081387738,-0.7175264859542567,0.40205740246069277,0.028801086711413255,0.7201303863454411,1.0
ENSMUSG00000085971,Gm15411,0.01669960608141123,-0.7738585349331766,0.4457235858448756,0.030036356314998118,0.7044304272643771,0.4559553770721243,0.028801086711413255,0.8163457016047442,1.0
ENSMUSG00000086610,Gm15408,0.005009881824423369,1.159027269208286,0.7871913404525873,0.0,-2.164985462925479,0.5739654312182898,0.014400543355706627,3.089364196011161,0.662660525437831
ENSMUSG00000066551,Hmgb1,2.3596543393034066,0.2194522108813417,0.5245815382827909,1.944019728165156,-0.3031637212925401,0.25839366927272417,2.7361032375842593,0.3341969662576951,0.8439795270404935
ENSMUSG00000097191,Mm2pr,0.003339921216282246,-0.2560102300705571,1.0,0.005006059385833019,0.5719801312407284,0.8695714252124317,0.0,1.504401695290004,1.0
ENSMUSG00000041264,Uspl1,0.3640514125747648,0.4260196886107639,0.23021630867941484,0.2586464016013727,-0.4942930881784382,0.10890173642435655,0.3744141272483723,0.29735723828699223,1.0
ENSMUSG00000100783,2310047D07Rik,0.008349803040705615,-0.7154418487078544,0.6510523443412363,0.0166868646194434,1.0314117498780249,0.436473441697541,0.0,0.08936419601115997,1.0
ENSMUSG00000060063,Alox5ap,0.11522728196173748,0.2659424731247988,0.7441050272505524,0.08176563663527266,-0.6085921144010933,0.18900461333366197,0.21600815033559942,1.1945464327032171,0.2804640784892326
ENSMUSG00000107317,Gm19719,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000029659,Medag,0.43418975811669197,1.9581145752822904,3.7314950137741167e-13,0.09344644186888303,-2.134288665702562,2.183535109670506e-14,0.2592097804027193,0.028952679315338514,1.0
ENSMUSG00000029660,Tex26,0.001669960608141123,-2.0108977322340253,0.1868147531610465,0.010012118771666039,0.9642975540194882,0.590659935087801,0.028801086711413255,2.674326696732316,0.5060052893618678
ENSMUSG00000107164,4933425D22Rik,0.0,-1.8409727307917132,0.5618104180272017,0.005006059385833019,2.1569426319618836,0.2764626994392619,0.0,2.089364196011161,1.0
ENSMUSG00000029658,Wdr95,0.006679842432564492,0.8959928633744934,0.7499770314953758,0.00333737292388868,-0.580022962204322,0.883319433479639,0.0,1.2820092739535562,1.0
ENSMUSG00000029657,Hsph1,1.7434388748993324,-0.41623873290250524,0.12126007553236048,2.466318590753734,0.5542067566603504,0.014995504922326595,1.123242381745117,-0.9077795467880372,0.4637156391202354
ENSMUSG00000051950,B3glct,0.3790810580480349,-0.35237862454278823,0.32556832172510053,0.5072806844310793,0.45541175402525735,0.11478216848523612,0.28801086711413254,-0.573600816711269,0.9408848498714312
ENSMUSG00000107214,4930500F04Rik,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000107112,Gm36241,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000053368,Rxfp2,0.0,-1.4259352315128693,0.7698175035833024,0.00333737292388868,1.7419051326830397,0.4559553770721243,0.0,2.504401695290005,1.0
ENSMUSG00000056602,Fry,1.0771245922510242,0.40166048298235923,0.15908143076375322,0.8159876798907821,-0.36174664934010625,0.18582899352583085,0.8064304279195711,-0.22622237200237538,1.0
ENSMUSG00000106738,Gm5,0.021709487905834598,1.644454096378528,0.14049839673592668,0.00667474584777736,-1.3284841952083584,0.18484685546965232,0.0,-0.08056080543115218,1.0
ENSMUSG00000056586,Zar1l,0.02337944851397572,1.7439897699294429,0.10058445642549031,0.00667474584777736,-1.4280198687592724,0.13586468608091157,0.0,-0.15856331743242524,1.0
ENSMUSG00000041147,Brca2,0.050098818244233685,0.06882946023670833,1.0,0.05339796678221888,0.2471404409334621,0.7877258539872825,0.0,-1.887915727488756,0.57027920495166
ENSMUSG00000041132,N4bp2l1,0.4158201914271396,0.6091117155863315,0.04819256374685164,0.2719958932969274,-0.5569677259766563,0.06515949297752495,0.2736103237584259,-0.2787056805209227,1.0
ENSMUSG00000106927,Gm43598,0.01669960608141123,1.2965307929582215,0.347144234021265,0.00667474584777736,-0.9805608917880511,0.4260074210603546,0.0,0.18247360040264127,1.0
ENSMUSG00000107096,Gm43597,0.18703558811180576,0.001926308123558318,1.0,0.1885615701997104,0.02404836146453837,1.0,0.17280652026847954,-0.030375048262935245,1.0
ENSMUSG00000029655,N4bp2l2,0.2638537760862974,-0.3798388169234155,0.32037193746122045,0.343749411160534,0.3347297511771665,0.32953147148543677,0.34561304053695907,0.22146773201850523,1.0
ENSMUSG00000034021,Pds5b,0.7331127069739529,-0.3519346500690926,0.25832789424709773,0.9628320885418841,0.3981776595103288,0.1348473149958354,0.7056266244296248,-0.256883578071615,1.0
ENSMUSG00000058488,Kl,0.005009881824423369,-0.6483276528493169,0.8367841952370413,0.0,-3.164985462925479,0.058971989377743894,0.08640326013423977,4.896719118068765,0.006615772427724716
ENSMUSG00000016128,Stard13,0.060118581893080426,0.46159003922871733,0.6487028471444006,0.020024237543332078,-1.8975051520604924,0.0012308220830572261,0.24480923704701266,2.644579353338264,0.0019959455769088304
ENSMUSG00000054622,D730045B01Rik,0.008349803040705615,0.1590272692082868,1.0,0.00667474584777736,-0.32848419520835836,0.9343779076426981,0.014400543355706627,1.7674361011237973,1.0
ENSMUSG00000097321,1700028E10Rik,0.038409093987245825,-0.21020654045743203,0.8570927380591948,0.04672322093444151,0.31448390894836376,0.7561562806905583,0.028801086711413255,-0.026113021408775694,1.0
ENSMUSG00000091794,Vmn2r18,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000033970,Rfc3,0.20707511540949924,-0.2502278774765512,0.6468045073555281,0.24029085051998494,0.14702716309680097,0.7848957837700417,0.30241141046983916,0.4773334520918331,0.9005430213258536
ENSMUSG00000106734,Gm20559,0.04675889702795144,1.316568546194767,0.2109678769310761,0.00667474584777736,-2.730582638779704,0.003968985234401144,0.11520434684565302,2.214895078095019,0.25933820309872263
ENSMUSG00000047735,Samd9l,0.11188736074545523,0.631780266343418,0.27340531315903854,0.043385848010552834,-1.580022962204322,0.00039128050103040334,0.3168119538255458,2.058337300390536,0.007319072871233323
ENSMUSG00000044156,Hepacam2,0.006679842432564492,0.8959928633744934,0.7499770314953758,0.00166868646194434,-1.4280198687592724,0.4805709329668938,0.014400543355706627,2.504401695290004,0.871493717687441
ENSMUSG00000001376,Vps50,0.3924407429131639,-0.14320502433815596,0.7835290281459358,0.45388271764886046,0.26101508610957036,0.4579002965657162,0.2592097804027193,-0.6513929773174201,0.8914869621689377
ENSMUSG00000029664,Tfpi2,0.001669960608141123,0.15902726920828592,1.0,0.00166868646194434,0.15694263196188274,1.0,0.0,2.504401695290005,1.0
ENSMUSG00000032766,Gng11,0.9067886102206297,0.37921137074896427,0.2200023734260652,0.6090705586096841,-0.6605128800646901,0.007451595704263382,1.4544548789263694,0.9336530537885488,0.12184041874577872
ENSMUSG00000032757,Bet1,0.32564231858751896,0.12988092354877034,0.8335153891104116,0.29202013084025946,-0.16498546292547855,0.7168769116541955,0.34561304053695907,0.19794500916508184,1.0
ENSMUSG00000029661,Col1a2,0.1436166123001366,-0.6364339742680638,0.17422930447693208,0.045054534472497174,-2.7499479636466346,7.884806753373344e-13,1.7712668327519152,4.2106704922332945,4.608127052293733e-21
ENSMUSG00000015189,Casd1,0.6896937311622838,-0.06932671036687788,0.9321733209234931,0.7375594161793982,0.11521550635216016,0.7829831707337495,0.6048228209396783,-0.22583803568788852,1.0
ENSMUSG00000004631,Sgce,0.2788834215595675,-0.2815453221776947,0.5281027819005935,0.3020322496119255,-0.07672971424056696,0.9266374841227715,0.6624249943625049,1.1968698214791456,0.06082382944074343
ENSMUSG00000092035,Peg10,0.02337944851397572,1.0659178648168055,0.30895747970889764,0.010012118771666039,-1.0357024459805118,0.3292692293052827,0.014400543355706627,0.6970467732324002,1.0
ENSMUSG00000032827,Ppp1r9a,0.9886166800195448,-0.8698757684076666,8.578159920995537e-05,1.8972965072307144,0.9320169438799137,9.551474265236963e-06,1.0368391216108772,-0.4773675676329092,0.9931793459659377
ENSMUSG00000029759,Pon3,0.01669960608141123,0.03349638712442804,1.0,0.010012118771666039,-1.0357024459805118,0.3741039728737338,0.07200271677853314,2.5868638554819774,0.14058266569043262
ENSMUSG00000032667,Pon2,0.8783992798822307,0.1810956924876205,0.6815456238714832,0.775939204804118,-0.15878031339877038,0.6979488737064475,0.7632287978524512,-0.10994461221224616,1.0
ENSMUSG00000042607,Asb4,0.005009881824423369,-0.6483276528493169,0.8304507386842114,0.00667474584777736,-0.10609177387190982,1.0,0.028801086711413255,2.674326696732316,0.548871187899268
ENSMUSG00000019577,Pdk4,0.01168972425698786,0.8370991743209242,0.707526015133347,0.00667474584777736,-0.5211292731507537,0.784713031418948,0.0,0.5044016952900039,1.0
ENSMUSG00000029757,Dync1i1,3.2814725949973065,-1.1257350650746751,3.309722030539878e-08,7.764398107427013,1.303651173405054,2.6485850653937836e-11,1.9584738963761013,-1.5050012764967984,0.051972007111476384
ENSMUSG00000085416,1700019G24Rik,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000015112,Slc25a13,0.05176877885237481,0.3516723471506831,0.7499770314953758,0.023361610467220757,-1.4280198687592724,0.01354487017241784,0.18720706362418615,2.373157162011751,0.01047954880896047
ENSMUSG00000093482,Gm20619,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000042541,Sem1,3.438448892162572,0.07933019909066097,0.8851712580886594,3.2138901257047987,-0.10459364804581517,0.784713031418948,3.600135838926657,0.1001817551228743,1.0
ENSMUSG00000093675,Gm20618,0.003339921216282246,0.1590272692082868,1.0,0.00333737292388868,0.15694263196188452,1.0,0.0,1.7674361011237973,1.0
ENSMUSG00000090063,Dlx6os1,0.5794763310249696,-0.8347407770801984,0.00045248554671499817,1.0963270054974312,0.9376858237721679,2.504451109959739e-05,0.504019017449732,-0.7136905886128182,0.7566838019087713
ENSMUSG00000029754,Dlx6,0.597845897714522,0.15501420670166333,0.7499770314953758,0.5606786512132982,-0.023881414892006347,1.0,0.33121249718125245,-0.7665424708785532,0.7248570620060131
ENSMUSG00000029755,Dlx5,0.6746640856890137,-0.6730500822605489,0.012444677850628546,1.144718912893817,0.8030317912446258,0.0010132748897726089,0.4896184740940253,-0.8727881733674802,0.65154279693449
ENSMUSG00000042505,Sdhaf3,0.18035574567924129,0.10703263157002496,0.9050127285868621,0.16519995973248963,-0.1299385158262778,0.8513947216934274,0.18720706362418615,0.1962793999276724,1.0
ENSMUSG00000061762,Tac1,0.06512846371750379,-0.9947780668707487,0.015745282791524366,0.1418383492652689,1.156942631961884,0.0020336081911590887,0.043201630067119884,-0.876420088650927,0.913496223937387
ENSMUSG00000029752,Asns,1.0220158921823672,0.38534753136161815,0.1884314503732927,0.8276684851243925,-0.20788342136319243,0.5401956849794157,0.3888146706040789,-1.2183245320929454,0.25988152347867893
ENSMUSG00000042460,C1galt1,0.2905731458165554,-0.1841774853094904,0.7494087571553723,0.3253938600791463,0.12060078489816317,0.8195588118228888,0.3744141272483723,0.31287023765831656,1.0
ENSMUSG00000068794,Col28a1,0.001669960608141123,-1.4259352315128693,0.6173417598263672,0.0,-2.650412290095721,0.18979266227700772,0.07200271677853314,5.674326696732317,0.006115407717122811
ENSMUSG00000042447,Mios,0.17701582446295902,-0.4918231671693265,0.20526587564688045,0.2519716557535953,0.46235564006622965,0.1879582495624067,0.23040869369130604,0.16559978183824553,1.0
ENSMUSG00000012483,Rpa3,0.0718083061500683,-0.4476303026121884,0.49010334330638944,0.10012118771666038,0.4438237797500455,0.41867508164626804,0.08640326013423977,0.1962793999276724,1.0
ENSMUSG00000089862,Umad1,0.3289822398038012,-0.13642861431788456,0.8102318966167995,0.38212919978525384,0.28133349419907394,0.44205407884962866,0.18720706362418615,-0.841373141551726,0.720794964991367
ENSMUSG00000087305,A430035B10Rik,0.031729251554681336,0.1590272692082868,0.9753069840768956,0.025030296929165096,-0.42801986875927156,0.7536594085479658,0.05760217342282651,1.2820092739535562,0.7360452627322895
ENSMUSG00000029638,Glcci1,0.38075101865617605,-0.18167803270970406,0.7499770314953758,0.4288524207196953,0.14026389081525314,0.7562957828505954,0.4608173873826121,0.20894581176383276,1.0
ENSMUSG00000062995,Ica1,0.5794763310249696,-0.14957329403208297,0.7499770314953758,0.6691432712396803,0.24957360987214816,0.4493383496481263,0.41761575731549216,-0.5525671168390722,0.9360941147794385
ENSMUSG00000046178,Nxph1,1.2407807318488544,1.7852967440863567,5.552066144306572e-16,0.3253938600791463,-1.8522290139363666,2.0829979166541165e-16,0.6480244510067982,-0.2620551955856013,1.0
ENSMUSG00000029632,Ndufa4,23.439567095868803,-0.026289139414288343,1.0,24.4395819216368,0.08921519474289319,0.8195588118228888,18.92231396939851,-0.3576970250293403,1.0
ENSMUSG00000029629,Phf14,0.7264328645413884,0.002399090379432034,1.0,0.7325533567935651,0.025413009256581687,1.0,0.6624249943625049,-0.12918615903089326,1.0
ENSMUSG00000032625,Thsd7a,0.7030534160274128,1.6609579374533103,2.660934491516227e-12,0.21025449420498682,-1.6487885476160562,1.0107635814740779e-11,0.3168119538255458,-0.48510593089235354,1.0
ENSMUSG00000029571,Tmem106b,1.534693798881692,0.005926890407333074,1.0,1.5285167991410153,-0.005094460050115934,1.0,1.5264575957049025,-0.011519161001500633,1.0
ENSMUSG00000029569,Tmem168,0.18369566689552352,-0.04655686444160745,1.0,0.1885615701997104,0.02404836146453837,1.0,0.20160760697989277,0.18889986956207494,1.0
ENSMUSG00000042742,Bmt2,0.3223023973712367,-0.18357439394382546,0.7499770314953758,0.37044839455164347,0.19629129943770884,0.6664313473563978,0.33121249718125245,-0.02611302140877525,1.0
ENSMUSG00000048216,Gpr85,0.44253956115739757,-0.5637674248258817,0.04536453404403544,0.692504881706901,0.6824566676022972,0.0060119387534402595,0.33121249718125245,-0.7371842912797544,0.7643514039124847
ENSMUSG00000052419,2610001J05Rik,0.6896937311622838,0.12800037358766225,0.8238158682155692,0.6057331856857954,-0.22095910117881534,0.5911512086434083,0.8496320579866911,0.3944840032119691,0.871493717687441
ENSMUSG00000097616,1110019D14Rik,0.043418975811669196,0.390352815314742,0.7499770314953758,0.030036356314998118,-0.5493261649814061,0.479706094882727,0.05760217342282651,0.9194391945688478,0.9573129773988486
ENSMUSG00000029563,Foxp2,0.36572137318290593,1.548069559954186,4.561875065867772e-08,0.09344644186888303,-1.958534585458052,1.617712929690609e-11,0.3888146706040789,0.7881946612905957,0.4777797050033619
ENSMUSG00000041390,Mdfic,0.050098818244233685,0.305868657537558,0.7820946711361755,0.018355551081387738,-1.812683718994597,0.00266265225623111,0.23040869369130604,2.7845096144827397,0.001226728858869124
ENSMUSG00000108025,Gm36503,0.003339921216282246,0.743989769929442,0.8481584291866342,0.00166868646194434,-0.42801986875927245,1.0,0.0,2.089364196011161,1.0
ENSMUSG00000029553,Tfec,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000054556,Gm4876,0.050098818244233685,1.5282610788740056,0.034685276132927635,0.01334949169555472,-1.7605952078461433,0.015892467708197827,0.043201630067119884,0.8039619771489113,1.0
ENSMUSG00000029552,Tes,0.10854743952917299,0.7115682922370654,0.2242413994142664,0.023361610467220757,-2.521129273150754,8.015392313758678e-08,0.43201630067119884,2.721632411510673,2.610089121960579e-05
ENSMUSG00000085264,Gm15581,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000000058,Cav2,0.1970553517606525,-0.397366079316098,0.3943390197796717,0.19523631604748776,-0.41984593731357234,0.2824330873173317,0.8208309712752777,2.064702141776891,5.0429223135403e-05
ENSMUSG00000007655,Cav1,0.31395259433053113,0.23745391616510303,0.6556312778911747,0.1334949169555472,-1.6681142918291791,4.289685248206282e-09,1.4112532488592495,2.6472584535341457,1.9477836075323403e-10
ENSMUSG00000009376,Met,0.07514822736635053,-0.4259352315128693,0.6023094880173582,0.06341008555388492,-0.8055826626194533,0.14323848924953117,0.43201630067119884,2.651243083619275,0.00016879427152938703
ENSMUSG00000015733,Capza2,2.3396148120057134,-0.186173897882709,0.6287626390534985,2.7132841871214968,0.22131482264821956,0.4559553770721243,2.2176836767788206,-0.1986608887003336,1.0
ENSMUSG00000029534,St7,0.30226287007354324,-0.5081037730936957,0.11051308490475133,0.4388645394913614,0.5078497938210118,0.07855549965308038,0.3600135838926657,-0.00785761170150745,1.0
ENSMUSG00000010797,Wnt2,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000041301,Cftr,0.001669960608141123,-2.4259352315128693,0.05440645457809749,0.018355551081387738,2.7419051326830397,0.01582319150414839,0.0,0.38892447787006823,1.0
ENSMUSG00000000416,Cttnbp2,0.8166107373810091,-0.7356420355911935,0.0017638155557648297,1.4367390437340766,0.8343452282984765,0.00013912111261536432,0.7056266244296248,-0.6665915735397994,0.7871142552864968
ENSMUSG00000106874,Gm20186,0.006679842432564492,1.4809553640956485,0.4981677596059579,0.00166868646194434,-1.164985462925479,0.6510980842226122,0.0,1.504401695290004,1.0
ENSMUSG00000044155,Lsm8,0.4592391672388088,-0.37269321023588975,0.26391363862944694,0.6023958127619067,0.3667696721124709,0.21368359652546928,0.5328201041611452,0.022142147198445317,1.0
ENSMUSG00000029517,Ankrd7,0.0,-1.4259352315128693,0.7698175035833024,0.00333737292388868,1.7419051326830397,0.4559553770721243,0.0,2.504401695290005,1.0
ENSMUSG00000060882,Kcnd2,1.6900001354388163,-0.6239111261162603,0.007754639856838372,2.798387196680658,0.7953281696492016,0.00017545244428195466,0.9360353181209308,-1.2596321420743726,0.1604680900881863
ENSMUSG00000029669,Tspan12,0.30226287007354324,0.7126255990201076,0.024371962979365315,0.17354339204221134,-0.7798635415509221,0.009905151299500852,0.2736103237584259,0.25142095412013354,1.0
ENSMUSG00000029670,Ing3,0.2187648396664871,0.21473670179457427,0.7212652910337981,0.18188682435193304,-0.28086617497561805,0.5246112817598696,0.24480923704701266,0.3463998612235111,1.0
ENSMUSG00000062980,Cped1,0.04675889702795144,0.06281195394898376,1.0,0.011680805233610378,-2.543497086179208,0.00013241011467847143,0.33121249718125245,3.5044016952900043,1.5622370663304626e-05
ENSMUSG00000029672,Fam3c,0.6529545977831791,0.03564485370300452,1.0,0.5790342022946859,-0.2796971218021713,0.3819627787032432,1.1376429251008235,0.8818617367523719,0.170597360564762
ENSMUSG00000068748,Ptprz1,2.8456128762724733,0.7159184421133499,0.0011480068780804604,1.5335228585268483,-0.9223798206995217,8.772147462390785e-06,3.441729862013884,0.6387027870015951,0.3826971171730607
ENSMUSG00000029695,Aass,0.1168972425698786,2.1388493872706564,1.0623190845850757e-06,0.0166868646194434,-2.6690279682630678,8.832139730000566e-09,0.10080380348994639,0.7495141931265361,0.8818394718182663
ENSMUSG00000017978,Cadps2,0.39077078230502277,0.6956942128886618,0.01820529447930819,0.24029085051998494,-0.6404282015230982,0.02830230898001074,0.24480923704701266,-0.3067648407176189,1.0
ENSMUSG00000046192,Iqub,0.04007905459538695,0.1590272692082868,0.9816510847531459,0.0166868646194434,-1.6690279682630678,0.011742112428651983,0.20160760697989277,2.8669717746747123,0.0017093771746990436
ENSMUSG00000023089,Ndufa5,7.077293057302079,0.010704522251185011,1.0,7.182026532208439,0.05132061625685358,0.9405519924429687,5.6594135387927045,-0.3491110515811062,1.0
ENSMUSG00000029684,Wasl,0.9051186496124887,-0.02995994220161631,1.0,0.942807850998552,0.08243235433160463,0.8676011438993722,0.7632287978524512,-0.26949046787455944,1.0
ENSMUSG00000048022,Tmem229a,0.9602273496811456,0.6995956505709894,0.004210912971714157,0.5790342022946859,-0.6855160910516365,0.004319399997276216,0.6912260810739181,-0.14611279751940548,1.0
ENSMUSG00000039904,Gpr37,0.19371543054437027,-0.37148744749049323,0.38296863190556907,0.27032720683498307,0.5631562808537216,0.08106366804204326,0.08640326013423977,-1.2274021937604234,0.4623218887598377
ENSMUSG00000029676,Pot1a,0.14194665169199544,0.1590272692082868,0.838169798322642,0.12682017110776983,-0.14612643567416272,0.8345547474961589,0.12960489020135965,0.07144228801389829,1.0
ENSMUSG00000024211,Grm8,0.2471541700048862,-0.20676671105070787,0.7111125873597336,0.3070383089977585,0.40292187361594745,0.23457957179767314,0.10080380348994639,-1.2900141710601016,0.3826971171730607
ENSMUSG00000043340,6530409C15Rik,0.013359684865128984,0.32895227065059895,0.9757748761214438,0.011680805233610378,-0.012982369480428524,1.0,0.0,0.08936419601115997,1.0
ENSMUSG00000039841,Zfp800,0.08182806979891502,0.248294607305374,0.7800887599673042,0.06341008555388492,-0.41563614430344,0.5382454374810249,0.11520434684565302,0.7998575788161753,0.8432572929962393
ENSMUSG00000029708,Gcc1,0.11355732135359636,-0.4189488011967626,0.7499770314953758,0.1501817815749906,0.32488726927595524,0.7643849872225258,0.17280652026847954,0.47692095886789687,0.9302297866441556
ENSMUSG00000020440,Arf5,3.314871807160129,-0.5900910626259381,0.009855717882128722,5.181271464337176,0.6427410961874749,0.0024602973359314807,3.3409260585239373,-0.3601830095983789,1.0
ENSMUSG00000001424,Snd1,0.4442095217655387,-0.8992178718276667,0.00020905264201768873,0.8710543331349454,0.9587910777129443,2.8059419418670517e-05,0.4752179307383187,-0.44705445275195865,1.0
ENSMUSG00000049939,Lrrc4,0.20874507601764036,-1.2857575734646094,5.428013940818716e-06,0.5439917865938548,1.3603423379552844,4.475764592362772e-07,0.23040869369130604,-0.6433519251536881,0.9697031722841171
ENSMUSG00000092090,Gm3294,0.1386067304757132,-0.6384798668929701,0.08568350584362847,0.2352847911341519,0.8472581328292685,0.007120424912698007,0.05760217342282651,-1.4024889003185144,0.40552190058427784
ENSMUSG00000029701,Rbm28,0.49764826122605466,-0.3346474796600043,0.3309077301896439,0.6290947961530161,0.30133254129705866,0.3280069992372282,0.6192233642953849,0.14791637836627325,1.0
ENSMUSG00000079654,Prrt4,0.08349803040705615,-1.0014374029849593,0.0069189252381327195,0.17020601911832267,0.8892468487582272,0.012500653090342267,0.1584059769127729,0.4169388540396648,1.0
